,text,label
6764,Strict laws will be made to curb atrocities against Dalits: Yadav,0
6765,Apple Delays Slowing Down Old iPhones Process Until Enough iPhone 14 Available in the Market,1
6766,Rampant use of red clay bricks continues in construction work,0
6767,SC raps CBI officers; asks them to leave court and 'do their duty' in office,0
6768,Bollywood Boycotts Pathaan after actually watching it on OTT,1
6769,Pune: Casual worker dies after assault; college student; 6 teens held,0
6770,Newlyweds Sagarika Ghatge and Zaheer Khan pose for an all loved-up picture,0
6771,Climate Activists Confused What To Do After Putting Climate Change Activists In Their Name ,1
6772,Vijay Mallya agrees to surrender if kept in Tihar Jail,1
6773,"Under fire for washing hands after greeting Modi, Satya Nadella vows never to bathe again",1
6774,Mahindra & Mahindra to drive in 2 all-new compact SUVs next year,0
6775,Army's 'White Tiger' division celebrates 48 years of service,0
6776,"Superstar Rajinikanth bows down before Delhi University, says even he can’t clear their cutoffs",1
6777,Asian Development Bank to lend Rs 2;354cr for road renovation,0
6778,ISIS Gives Offer Letter To The Girl Who Finds Kasab Hot,1
6779,Tata Projects to build Noida Airport; beats L&T & Shapoorji Pallonji,0
6780,"Pakistan: Patient recovers from coronavirus, throws party to 100 people, tested positive again.",1
6781,Business magnate's son Ness Wadia is no stranger to controversy,0
6782,"Arnab Goswami to sue All India Bakchod for plagiarism, says The Newshour is India’s original Roast",1
6783,Tata Motors forays into luxury car segment with Nano’s premier version »,1
6784,Alencier Ley is happy to have won a 'black beauty' at the Jio Filmfare Awards 2018,0
6785,"Mumbai spirit at its best again, 54 Mumbaikars come together to take bath in chilling 23℃ temperature",1
6786,Senior colleagues 'take turns to rape' executive after office party,0
6787,COMIC: When Pak PM Nawaz Sharif complained to US about Indian surgical strikes,1
6788,"US officially enters recession, Megan Fox seen wearing her step son’s t-shirts",1
6789,Editors Guild Mandates Gym for all the Journalists after Some Journalists were Stripped Down to Undergarments by MP Police,1
6790,Stars of Mandha Maryalli celebrate the film's audio success in Bangalore,0
6791,No Padma award for Martina Hingis: massive protests break out at Indian embassy in Switzerland,1
6792,The Prince’s Diaries: Rahul Gandhi’s account of his recent vacation in Italy – Part II »,1
6793,Bengaluru: Doctor rush to start apps as telemedicine takes off,0
6794,"Sonu Sood takes all the Bharat Jodo Yatra supporters to Kashmir by Bus, Congress files case",1
6795,BCCI president N Srinivasan recommends Viswanathan Anand for Bharat Ratna »,1
6796,NCERT Std VI History Book Contains Incorrect Independence Day 16th May 2014 And First PM As Sardar Patel,1
6797,Kerala Forest department to acquire 51 hectares private land to save mangroves,0
6798,Football: Sampaoli calls on Messi's team-mates to prove Argentina worth,0
6799,Push for digital drive in Bengal; optic fibre network in 300 blocks soon,0
6800,Viral Bhayani Gets Himself Admitted In Hospital To Get Live Updates Of Saif Kareena’s Second Baby,1
6801,State-of-the-art amphitheatre at Khajuraho soon; says MP culture minister,0
6802,Surat: Embroidery worker gets ten years in jail for rape of minor,0
6803,Dine-ins to attract 5% GST; not pre-packed ready-to-eat items,0
6804,HS Phoolka Removed from AAP for Making Sense: Reports,1
6805,Mothers need maximum support in the disability sector' Expert,0
6806,ISIS beheads 8 guards at Libya oil field; abducts 9 foreign workers,0
6807,Train rammed into buffer in Dec as motormen asked guards to drive,0
6808,Ordinance must if mining has to resume immediately: Vijai Sardesai,0
6809,‘Capitalism Has Failed Us!’ Rihanna Shouts From Atop Massive Mountain Of Cash,1
6810,Safety systems in place; yet highrise residents unsure of preparedness,0
6811,Google celebrates British scientist Dorothy Hodgkin's 104th birthday with a doodle,0
6812,BJP seeks Election Commission action against AAP for 'printing publicity item',0
6813,Man Quits Job To Pursue Hobby Of Watching JCB Dig Roads,1
6814,Weekend curfew will have an adverse impact on hospitality industry: NCR's restaurateurs,0
6815,AAP claims victory; Congress calls it result of Anandiben's failures,0
6816,COMIC: Sunny Leone trolls Abhishek Manu Singhvi,1
6817,"While Pakistan Refuses to Repay Loan, CoinSwitch Kuber Refuses its Users to Withdraw Their Crypto",1
6818,Central Railway safety measures pay off; 14% dip in track deaths in year,0
6819,Nolan accused of lifting Interstellar script from experiences of Punjabis migrating to Canada,1
6820,Facebook Wall: Captain Cool MS Dhoni helps India snatch victory from jaws of defeat #IndvsBan,1
6821,"Dhoni quits cricket, to run for India in Olympics now",1
6822,US Senate passes bill on fast-track trade authority for Obama,0
6823,Foreign-made cigarettes without warning signs to be confiscated in Punjab,0
6824,Seven Pakistan Army Personnel Severely Injured After Abhinandan Speaks Fluent English,1
6825,avadi murder suspect involved in 21 cases in ap find city police,0
6826,Rail Minister Suresh Prabhu to introduce helpline for complaints against snoring uncles in trains,1
6827,Tech and e-commerce giants announce massive hiring as they run out of employees to layoff,1
6828,Mehbooba accuses Kovind of 'trampling' Constitution; doing BJP's bidding as President,0
6829,Speed up Ayodhya case: RSS joint general secretary Manmohan Vaidya,0
6830,'I'm a woman; I can fight': Priyanka Gandhi Vadra aims to revive Congress,0
6831,"After Salman Khan, Sanjay Dutt Visits Mannat, Returns Disappointed After Finding No Drugs At Aryan Khan’s Room",1
6832,Cop accused of helping friend retrieve cash lost in gambling,0
6833,Shoppers in Gurgaon are getting used to shopping in the new normal,0
6834,Rahul Gandhi jealous as Lalu’s sons grab all the headlines,1
6835,Man held for forging techie's papers to get credit cards after financial loss,0
6836,PM Modi Looked Confused Whether To Brag The Huge Crowd In His Rally Or Worry About Covid Spread,1
6837,No Kidney Jokes after Apple Event Confirms that there is no Recession in India: Nirmala Sitharaman,1
6838,Kumbabhishekam after 20 years at Athi Thiru Avinankudi temple,0
6839,Polling Booths Of South Delhi Painted As Starbucks To Ensure Maximum Voter Participation,1
6840,Bhopal Municipal Corp asks Reliance Jio to remove 'illegal' 4G masts,0
6841,Employees' body urges Akhilesh Yadav to implement Supreme Court order,0
6842,Damp Diwali for flood victims and TET pass teachers in Sangam city,0
6843,Supreme Court gives equal inheritance right to daughters from 1956,0
6844,"Inspired By Greta Thunberg, 20 Girls In India Quit School To Do Absolutely Nothing",1
6845,Facebook Wall: Reactions to outrage over comedian Tanmay Bhat’s controversial Snapchat video,1
6846,Motor vehicles department moots multimodal transport hub project,0
6847,Joe Biden To Observe 9 Days Navratri Fast,1
6848,Independence from #1 test team ranking: Celebrating an era of charitable domination »,1
6849,Uran police seize pilfered naptha oil worth Rs 2 lakh by unknown thieves,0
6850,Consultants hired to spot site for international airport at Agra,0
6851,"Elon Musk and Grimes’ New Baby is Named  Ψ(x,t) = Acos(kx-ωt)",1
6852,Shobana inaugurated Buva House; an arts and crafts pop-up show at Nungambakkam in Chennai,0
6853,UnReal Toon: Jayalalithaa’s latest visitor,1
6854,Home Minister Chidambaram will investigate himself in the 2G scam »,1
6855,Governor appoints retired judge to probe Barkatullah University violence,0
6856,People who slap me really love me: Kejriwal says after Kabir Singh director defends violence in love,1
6857,Ludhiana: After futile wait for kin; remains of Covid deceased immersed in Neelon canal,0
6858,Bombay high court does not pass order on probable release of Pappu Kalani,0
6859,Prithviraj joins Mohanlal and Manju Warrier in Ranjith's film,0
6860,Widespread violence and arson increase water table in Karnataka and TN by several feet,1
6861,Ekta Kapoor To Launch Alt Balaji In Russia After Pornhub And Netflix Shutdown Operations In Russia,1
6862,India; Norway reach agreement; uncle to get custody of NRI children,0
6863,Fair Lives Matter : Indian Express On Its Front Page,1
6864,On EC's order; government reshuffles police force; 46 PIs transferred,0
6865,Mahua Moitra to replace Raghuram in Roadies,1
6866,Priyanka Chaturvedi Asks Centre To Cancel Cyclone Tauktae Due To Covid,1
6867,First day no show at cinema halls; low footfall at city malls,0
6868,Indian TikTok addict applies for Chinese citizenship after Boycott TikTok trends,1
6869,Govt moves SC seeking transfer of pleas challenging CAA in HCs to apex court,0
6870,Twitter India suspends account that hadn’t posted even one tweet on demonetisation,1
6871,SC or HCs can't become 'superlative authorities' through PILs,0
6872,Baazigar’s producer sues Mark Zuckerberg for copying Facebook idea »,1
6873,"After banning BBC documentary on Modi, Govt asks people who have already watched the documentary to donate their eyes",1
6874,Trolls dig up his decade-old tweet on 'white people' to target new Twitter CEO,0
6875,PM Modi to Chinese CEOs: I assure you of my personal attention for your success,0
6876,Sex Chat With Pappu & Papa: First sex education fiction series coming soon,0
6877,Early morning scare: 9 parked bikes set ablaze in Panchpakhadi,0
6878,UnReal Toon: Modern day Sholay,1
6879,Football: Record-breaker Kane at the double as Spurs down Everton,0
6880,Indian steel companies worship Superman to battle falling prices,1
6881,"Friday Crossword, along with Arvind Kejriwal’s solution",1
6882,Joe Biden Doesn’t Donate $100m To NDTV On The First Day Of Assuming Office,1
6883,Seven Protesters Died Laughing After Pakistan PM Imran Khan Asks For Maintaining Peace In The US. #CapitolHill,1
6884,In 'ODF Panaji'; individual toilets being built more than a year later,0
6885,10;000 voters increased in Bijwasan: AAP's complaint to poll panel,0
6886,Child panel accuses NGO-run home of religious bias; wants it shut,0
6887,"Impressed with Kanhaiya Kumar’s airplane antics, AAP offers him ticket for Punjab polls",1
6888,Rani Rashmoni written update; July 1; 2018: Mathuramohan suspects Bhajahari,0
6889,EXCLUSIVE: Arvind Kejriwal writes a letter to Delhi,1
6890,Sonu Sood Gifts Army Uniform to Pradeep Mehra,1
6891,Restaurant owners to ensure veg item is delivered in veg order after Zomato’s CEO asks them to reduce operating cost,1
6892,Uddhav Thackeray Forms A Committee To Get More Ideas To Ruin The State,1
6893,Muslim Man Assaulted Three Years Ago Approaches Police To Add ‘Was Asked To Chant Jai Shri Ram’,1
6894,Prakash Javdekar Apologises To Rajdeep Sardesai For Backlash He Got From BJP Supporters After Spreading Fake News That Intensified The Protest,1
6895,Lalit Modi to chair the world’s 1st IEEE Annual International Emoji Developers Conference,1
6896,Heli-hop; ride in Rolls-Royce make Professor's birthday special,0
6897,HR manager accused of sexual harassment; director of backing him,0
6898,11 yrs on; man who assaulted sister-in-law gets a year in jail,0
6899,Pakistan To Innovate Low-Gravity Bombs Before Space Mission; Plans On Testing Them On The Moon,1
6900,Nagpur: 'Dead lizard' found in food at Haldiram's; FDA cracks whip,0
6901,Alves special sends ruthless Juventus into Champions League final,0
6902,Oxygen Express; with five tankers; on its way to Odisha for O2 fill,0
6903,Fear of failure hounds toppers after NU refuses to shift exam,0
6904,Sunny Hinduja AKA Sandeep Bhaiya Starts Preparing For UPSC After TVF Aspirants Fans Protest Outside His House,1
6905,Khurshid Kasuri's book launch: Black paint smeared on Sudheendra Kulkarni's face,0
6906,National SC panel seeks report on debt crisis of Ritchie Street shelter,0
6907,UnReal Toon: Vendetta Politics in the 21st century,1
6908,"PM Modi diagnosed with foreign travel withdrawal symptoms, admitted to AIIMS for observation",1
6909,Wrong turn: Woman shamed by disrobe bid after villagers clash,0
6910,Delhi Metro reclaims 28 lakh mark in daily ridership; aims for more,0
6911,Congress forms committee to retrieve disputed properties across TN,0
6912,Deepika Padukone dumps Siddharth Mallya after he asks her to pick up the bill during dinner date »,1
6913,Facebook Wall: Outrage over Sania Mirza’s Rs.75000 make up kit & chartered jet demands from MP govt,1
6914,Hrithik Roshan tops the list of 5 most handsome men in the world; Manish Sisodia demands re-counting of votes,1
6915,Govt opts against capping GST; to address concern over dual control,0
6916,Rahul Gandhi Quits From Congress; Cites Comedy As Haraam,1
6917,Anger may brew among NE youth if jobs are not created; says economist,0
6918,Former bureaucrat writes to PM Modi demanding probe into lavish weddings,0
6919,PM Modi approves financial relief of Rs 2 lakh to kin of dead in Amritsar train accident,0
6920,Y-category security guards request protection from Arnab Goswami after watching Newshour episode,1
6921,Govt floats bill for 30% domicile-based job reservation to Uttarakhand women,0
